drawSystemId,drawDate,gameType,n1,n2,n3,n4,n5,n6
4934,2010-12-02T21:15:00Z,Lotto,13,15,25,30,37,42
4933,2010-11-30T21:15:00Z,Lotto,1,13,18,25,26,29
4932,2010-11-27T21:15:00Z,Lotto,5,7,19,29,34,42
4931,2010-11-25T21:15:00Z,Lotto,19,22,25,28,40,46
4930,2010-11-23T21:15:00Z,Lotto,12,15,20,36,42,44
4929,2010-11-20T21:15:00Z,Lotto,1,3,10,16,33,39
4928,2010-11-18T21:15:00Z,Lotto,7,20,21,26,32,38
4927,2010-11-16T21:15:00Z,Lotto,7,25,34,39,40,41
4926,2010-11-13T21:15:00Z,Lotto,7,15,20,26,37,41
4925,2010-11-11T21:15:00Z,Lotto,5,15,16,28,30,35
4924,2010-11-09T21:15:00Z,Lotto,1,12,22,28,40,47
4923,2010-11-06T21:15:00Z,Lotto,2,19,25,27,36,39
4922,2010-11-04T21:15:00Z,Lotto,9,25,29,41,43,46
4921,2010-11-02T21:15:00Z,Lotto,10,11,13,14,38,48
4920,2010-10-30T20:15:00Z,Lotto,5,9,18,23,35,42
4919,2010-10-28T20:15:00Z,Lotto,7,18,21,24,28,41
4918,2010-10-26T20:15:00Z,Lotto,8,21,24,27,38,44
4917,2010-10-23T20:15:00Z,Lotto,8,13,14,33,34,39
4916,2010-10-21T20:15:00Z,Lotto,12,22,27,31,36,40
4915,2010-10-19T20:15:00Z,Lotto,12,21,25,33,38,48
4914,2010-10-16T20:15:00Z,Lotto,14,25,26,38,42,43
4913,2010-10-14T20:15:00Z,Lotto,2,6,10,26,28,47
4912,2010-10-12T20:15:00Z,Lotto,8,16,32,33,47,48
4911,2010-10-09T20:15:00Z,Lotto,8,18,22,23,29,35
4910,2010-10-07T20:15:00Z,Lotto,3,11,13,14,17,37
4909,2010-10-05T20:15:00Z,Lotto,7,14,16,36,38,44
4908,2010-10-02T20:15:00Z,Lotto,1,4,7,13,41,43
4907,2010-09-30T20:15:00Z,Lotto,6,9,16,17,26,48
4906,2010-09-28T20:15:00Z,Lotto,15,24,27,31,36,44
4905,2010-09-25T20:15:00Z,Lotto,24,26,28,33,35,47
4904,2010-09-23T20:15:00Z,Lotto,20,22,30,31,34,35
4903,2010-09-21T20:15:00Z,Lotto,3,14,16,30,32,39
4902,2010-09-18T20:15:00Z,Lotto,5,13,14,16,17,43
4901,2010-09-16T20:15:00Z,Lotto,11,13,16,22,38,49
4900,2010-09-14T20:15:00Z,Lotto,18,23,37,39,43,49
4899,2010-09-11T20:15:00Z,Lotto,6,8,19,28,30,42
4898,2010-09-09T20:15:00Z,Lotto,7,8,10,17,29,32
4897,2010-09-07T20:15:00Z,Lotto,13,16,18,20,31,34
4896,2010-09-04T20:15:00Z,Lotto,2,14,15,22,39,49
4895,2010-09-02T20:15:00Z,Lotto,5,7,30,33,36,47
4894,2010-08-31T20:15:00Z,Lotto,2,23,30,33,48,49
4893,2010-08-28T20:15:00Z,Lotto,2,7,16,31,32,42
4892,2010-08-26T20:15:00Z,Lotto,21,28,36,42,43,45
4891,2010-08-24T20:15:00Z,Lotto,4,9,13,31,42,45
4890,2010-08-21T20:15:00Z,Lotto,16,22,30,36,37,41
4889,2010-08-19T20:15:00Z,Lotto,15,19,28,31,32,46
4888,2010-08-17T20:15:00Z,Lotto,13,17,22,23,24,32
4887,2010-08-14T20:15:00Z,Lotto,9,23,31,32,41,48
4886,2010-08-12T20:15:00Z,Lotto,7,10,16,18,28,31
4885,2010-08-10T20:15:00Z,Lotto,3,9,10,13,27,30
4884,2010-08-07T20:15:00Z,Lotto,14,15,18,28,29,49
4883,2010-08-05T20:15:00Z,Lotto,8,16,17,24,30,44
4882,2010-08-03T20:15:00Z,Lotto,4,12,25,30,39,40
4881,2010-07-31T20:15:00Z,Lotto,11,12,13,16,20,32
4880,2010-07-29T20:15:00Z,Lotto,2,4,22,30,31,32
4879,2010-07-27T20:15:00Z,Lotto,1,6,27,34,40,46
4878,2010-07-24T20:15:00Z,Lotto,13,16,17,20,27,30
4877,2010-07-22T20:15:00Z,Lotto,9,15,21,33,40,43
4876,2010-07-20T20:15:00Z,Lotto,7,18,23,26,42,44
4875,2010-07-17T20:15:00Z,Lotto,23,32,35,37,47,48
4874,2010-07-15T20:15:00Z,Lotto,8,17,20,26,38,41
4873,2010-07-13T20:15:00Z,Lotto,10,14,25,27,42,44
4872,2010-07-10T20:15:00Z,Lotto,9,15,16,24,26,37
4871,2010-07-08T20:15:00Z,Lotto,11,18,30,32,37,44
4870,2010-07-06T20:15:00Z,Lotto,1,5,15,32,34,36
4869,2010-07-03T20:15:00Z,Lotto,6,15,23,24,26,45
4868,2010-07-01T20:15:00Z,Lotto,1,6,16,27,38,45
4867,2010-06-29T20:15:00Z,Lotto,9,20,23,29,35,41
4866,2010-06-26T20:15:00Z,Lotto,2,7,13,16,32,47
4865,2010-06-24T20:15:00Z,Lotto,19,20,27,28,29,42
4864,2010-06-22T20:15:00Z,Lotto,5,22,27,35,39,44
4863,2010-06-19T20:15:00Z,Lotto,3,13,18,25,34,42
4862,2010-06-17T20:15:00Z,Lotto,7,12,32,46,48,49
4861,2010-06-15T20:15:00Z,Lotto,14,16,29,36,38,44
4860,2010-06-12T20:15:00Z,Lotto,1,6,10,13,35,38
4859,2010-06-10T20:15:00Z,Lotto,4,9,11,14,16,29
4858,2010-06-08T20:15:00Z,Lotto,1,18,22,30,37,38
4857,2010-06-05T20:15:00Z,Lotto,4,7,11,20,39,42
4856,2010-06-03T20:15:00Z,Lotto,17,20,29,43,44,45
4855,2010-06-01T20:15:00Z,Lotto,1,14,25,28,34,41
4854,2010-05-29T20:15:00Z,Lotto,1,2,23,41,46,49
4853,2010-05-27T20:15:00Z,Lotto,1,9,21,29,33,39
4852,2010-05-25T20:15:00Z,Lotto,3,9,34,39,42,46
4851,2010-05-22T20:15:00Z,Lotto,1,5,13,20,22,39
4850,2010-05-20T20:15:00Z,Lotto,12,25,29,35,39,41
4849,2010-05-18T20:15:00Z,Lotto,6,17,27,34,42,44
4848,2010-05-15T20:15:00Z,Lotto,2,6,10,17,30,47
4847,2010-05-13T20:15:00Z,Lotto,4,11,17,29,31,41
4846,2010-05-11T20:15:00Z,Lotto,11,13,22,32,35,37
4845,2010-05-08T20:15:00Z,Lotto,1,3,4,6,11,32
4844,2010-05-06T20:15:00Z,Lotto,7,10,11,32,33,34
4843,2010-05-04T20:15:00Z,Lotto,11,15,30,31,34,48
4842,2010-05-01T20:15:00Z,Lotto,1,12,28,38,43,45
4841,2010-04-29T20:15:00Z,Lotto,4,7,19,20,34,46
4840,2010-04-27T20:15:00Z,Lotto,2,7,11,14,26,38
4839,2010-04-24T20:15:00Z,Lotto,17,34,36,37,40,43
4838,2010-04-22T20:15:00Z,Lotto,3,17,24,35,43,49
4837,2010-04-20T20:15:00Z,Lotto,21,28,31,38,43,46
4836,2010-04-17T20:15:00Z,Lotto,1,21,30,40,41,46
4835,2010-04-15T20:15:00Z,Lotto,1,2,16,18,24,47
4834,2010-04-13T20:15:00Z,Lotto,7,12,13,24,31,43
4833,2010-04-10T20:15:00Z,Lotto,11,13,14,15,22,39
4832,2010-04-08T20:15:00Z,Lotto,3,20,22,25,26,37
4831,2010-04-06T20:15:00Z,Lotto,6,9,12,23,30,44
4830,2010-04-03T20:15:00Z,Lotto,16,17,31,36,37,42
4829,2010-04-01T20:15:00Z,Lotto,11,14,17,22,40,42
4828,2010-03-30T20:15:00Z,Lotto,10,15,27,32,39,46
4827,2010-03-27T21:15:00Z,Lotto,7,12,28,35,39,43
4826,2010-03-25T21:15:00Z,Lotto,3,4,5,9,27,44
4825,2010-03-23T21:15:00Z,Lotto,4,5,34,38,39,43
4824,2010-03-20T21:15:00Z,Lotto,4,28,29,32,42,48
4823,2010-03-18T21:15:00Z,Lotto,1,4,25,26,33,40
4822,2010-03-16T21:15:00Z,Lotto,4,14,18,19,27,48
4821,2010-03-13T21:15:00Z,Lotto,12,18,20,28,34,41
4820,2010-03-11T21:15:00Z,Lotto,4,22,35,42,43,49
4819,2010-03-09T21:15:00Z,Lotto,7,12,16,18,23,42
4818,2010-03-06T21:15:00Z,Lotto,6,36,37,41,43,48
4817,2010-03-04T21:15:00Z,Lotto,5,6,20,28,32,49
4816,2010-03-02T21:15:00Z,Lotto,7,12,18,27,42,43
4815,2010-02-27T21:15:00Z,Lotto,6,15,28,31,33,45
4814,2010-02-25T21:15:00Z,Lotto,3,11,25,34,37,46
4813,2010-02-23T21:15:00Z,Lotto,5,12,28,36,48,49
4812,2010-02-20T21:15:00Z,Lotto,3,5,10,22,32,41
4811,2010-02-18T21:15:00Z,Lotto,7,13,16,18,22,48
4810,2010-02-16T21:15:00Z,Lotto,9,14,15,16,29,39
4809,2010-02-13T21:15:00Z,Lotto,10,22,24,28,43,47
4808,2010-02-11T21:15:00Z,Lotto,3,11,18,22,38,41
4807,2010-02-09T21:15:00Z,Lotto,12,13,14,19,36,38
4806,2010-02-06T21:15:00Z,Lotto,4,15,16,24,36,45
4805,2010-02-04T21:15:00Z,Lotto,4,6,12,44,46,47
4804,2010-02-02T21:15:00Z,Lotto,4,20,21,26,28,33
4803,2010-01-30T21:15:00Z,Lotto,4,8,16,33,36,38
4802,2010-01-28T21:15:00Z,Lotto,7,13,15,25,42,46
4801,2010-01-26T21:15:00Z,Lotto,6,23,25,26,33,35
4800,2010-01-23T21:15:00Z,Lotto,5,11,17,20,23,36
4799,2010-01-21T21:15:00Z,Lotto,11,17,20,30,42,47
4798,2010-01-19T21:15:00Z,Lotto,16,21,31,37,39,42
4797,2010-01-16T21:15:00Z,Lotto,5,7,18,36,46,48
4796,2010-01-14T21:15:00Z,Lotto,19,24,27,34,37,46
4795,2010-01-12T21:15:00Z,Lotto,12,14,23,41,44,45
4794,2010-01-09T21:15:00Z,Lotto,2,3,16,25,38,40
4793,2010-01-07T21:15:00Z,Lotto,5,8,12,18,39,47
4792,2010-01-05T21:15:00Z,Lotto,12,14,29,33,38,42
4791,2010-01-02T21:15:00Z,Lotto,7,15,19,24,39,47
4790,2009-12-31T21:00:00Z,Lotto,9,10,16,21,24,26
4789,2009-12-29T21:00:00Z,Lotto,8,16,19,30,31,47
4788,2009-12-26T21:00:00Z,Lotto,8,10,33,38,40,47
4787,2009-12-24T21:00:00Z,Lotto,4,8,16,20,35,44
4786,2009-12-22T21:00:00Z,Lotto,19,30,33,34,38,45
4785,2009-12-19T21:00:00Z,Lotto,2,7,16,25,28,42
4784,2009-12-17T21:00:00Z,Lotto,7,10,25,32,47,49
4783,2009-12-15T21:00:00Z,Lotto,6,10,19,22,28,30
4782,2009-12-12T21:00:00Z,Lotto,3,15,30,32,36,41
4781,2009-12-10T21:00:00Z,Lotto,11,12,13,18,28,34
4780,2009-12-08T21:00:00Z,Lotto,8,13,20,25,38,49
4779,2009-12-05T21:00:00Z,Lotto,8,9,13,24,37,40
4778,2009-12-03T21:00:00Z,Lotto,11,25,28,32,38,43
4777,2009-12-01T21:00:00Z,Lotto,2,6,14,29,31,48
4776,2009-11-28T21:00:00Z,Lotto,9,20,22,28,30,41
4775,2009-11-26T21:00:00Z,Lotto,12,15,17,33,41,42
4774,2009-11-24T21:00:00Z,Lotto,6,13,21,30,37,39
4773,2009-11-21T21:00:00Z,Lotto,18,24,28,37,39,41
4772,2009-11-19T21:00:00Z,Lotto,4,7,11,14,30,46
4771,2009-11-17T21:00:00Z,Lotto,5,21,24,28,35,37
4770,2009-11-14T21:00:00Z,Lotto,8,12,23,26,33,45
4769,2009-11-12T21:00:00Z,Lotto,21,24,35,41,48,49
4768,2009-11-10T21:00:00Z,Lotto,14,18,21,24,33,41
4767,2009-11-07T21:00:00Z,Lotto,1,2,3,5,7,17
4766,2009-11-05T21:00:00Z,Lotto,5,6,20,32,34,42
4765,2009-11-03T21:00:00Z,Lotto,12,14,17,21,25,36
4764,2009-10-31T21:00:00Z,Lotto,9,16,27,30,31,42
4763,2009-10-29T21:00:00Z,Lotto,6,23,24,25,31,44
4762,2009-10-27T21:00:00Z,Lotto,6,12,16,18,19,48
4761,2009-10-24T20:00:00Z,Lotto,6,11,15,19,29,39
4760,2009-10-22T20:00:00Z,Lotto,10,19,34,36,38,48
4759,2009-10-20T20:00:00Z,Lotto,4,7,20,45,47,48
4758,2009-10-17T20:00:00Z,Lotto,4,6,30,33,36,39
4757,2009-10-15T20:00:00Z,Lotto,9,13,24,25,30,35
4756,2009-10-13T20:00:00Z,Lotto,4,18,23,27,33,34
4755,2009-10-10T20:00:00Z,Lotto,3,6,12,13,16,47
